Unique Student Key,Sport,Season,Term,Unique Section Key by Term,Subject,Course Number,Credits,Grade,Grade Points,Living,Graduated,Home State
502506,E,OU,201210,29750,048,CMP,3,C-,1.7,YY,Y,CA
502506,E,OU,201210,20716,129,CCY,4,C-,1.7,YY,Y,CA
141267506,M,WI,201210,26902,003,YLM,3,C-,1.7,YY,Y,PA
141338324,E,OU,201210,32296,134,HCP,3,C-,1.7,YY,Y,NJ
141338324,E,OU,201210,32766,134,HLA,3,C-,1.7,YY,Y,NJ
141400708,B,WI,201210,19134,003,YLM,3,C-,1.7,XX,Y,NJ
141405664,R,OU,201210,19074,105,MHY,3,C-,1.7,XX,Y,NJ
141405916,U,OU,201210,20086,102,MCL,3,C-,1.7,XX,Y,OH
141408496,E,OU,201210,24956,003,YLM,3,C-,1.7,XX,Y,FL
141442466,L,WI,201210,30758,029,YYM,3,C-,1.7,XX,Y,NY
141442466,L,WI,201210,18932,101,CHH,3,C-,1.7,XX,Y,NY
141442466,D,OU,201210,18932,101,CHH,3,C-,1.7,XX,Y,NY
141442466,D,OU,201210,30758,029,YYM,3,C-,1.7,XX,Y,NY
141460652,E,OU,201210,19390,053,CYY,3,C-,1.7,YY,Y,PA
141466924,G,IN,201210,33322,078,HCH,4,C-,1.7,XX,Y,CA
141467802,G,IN,201210,19970,048,CCY,4,C-,1.7,YY,Y,NY
141467818,G,IN,201210,21886,009,CCY,4,C-,1.7,YY,Y,CT
141467818,G,IN,201210,21886,009,CCY,4,C-,1.7,YY,Y,CT
141469304,P,IN,201210,21138,048,YAE,3,C-,1.7,YY,Y,NJ
141469304,P,IN,201210,21138,048,YAE,3,C-,1.7,YY,Y,NJ
141475946,P,IN,201210,30322,129,YXE,4,C-,1.7,YY,Y,PA
141518000,Y,WI,201210,18702,121,CMY,4,C-,1.7,YY,N,WA
141518024,Y,WI,201210,18934,101,CHH,3,C-,1.7,YY,Y,PA
141520948,E,OU,201210,32634,102,CDY,4,C-,1.7,YY,Y,PA
141520948,E,OU,201210,19132,003,YLM,3,C-,1.7,YY,Y,PA
141526220,E,OU,201210,32154,087,CXA,4,C-,1.7,YY,Y,NJ
141526480,E,OU,201210,30912,053,CMD,3,C-,1.7,YY,Y,PA
141529528,E,OU,201210,28576,048,CAL,3,C-,1.7,YY,Y,OH
141532060,A,IN,201210,27312,106,CCH,3,C-,1.7,YY,Y,MI
141532060,A,IN,201210,26514,101,CMC,3,C-,1.7,YY,Y,MI
57816,M,WI,201210,19060,011,HAH,6,C,2,XX,Y,FL
73380,M,WI,201210,23704,105,MLM,3,C,2,XX,Y,NY
77616,E,OU,201210,18932,101,CHH,3,C,2,XX,Y,PA
96740,V,IN,201210,27002,019,HEL,3,C,2,XX,Y,NY
107406,Q,OU,201210,32950,053,CMY,3,C,2,XX,Y,NJ
107406,Q,OU,201210,19148,003,HCX,3,C,2,XX,Y,NJ
107406,Y,WI,201210,32950,053,CMY,3,C,2,XX,Y,NJ
107406,Y,WI,201210,19148,003,HCX,3,C,2,XX,Y,NJ
120116,E,OU,201210,19628,078,MCM,4,C,2,XX,Y,NJ
141306,E,OU,201210,19148,003,HCX,3,C,2,XX,Y,PA
147822,L,WI,201210,29402,120,YMD,4,C,2,XX,Y,MA
154212,G,IN,201210,22188,022,YMX,3,C,2,YY,Y,CT
154404,H,OU,201210,33142,034,YHM,4,C,2,XX,Y,PA
155938,F,IN,201210,19160,003,HYX,3,C,2,XX,Y,PA
155938,F,IN,201210,33194,003,HMC,3,C,2,XX,Y,PA
174064,G,IN,201210,26900,063,HHC,3,C,2,XX,Y,MD
179384,G,IN,201210,26900,063,HHC,3,C,2,XX,Y,PA
183088,W,WI,201210,27002,019,HEL,3,C,2,XX,Y,NJ
194954,T,IN,201210,28436,111,HYY,3,C,2,XX,Y,NJ
203004,E,OU,201210,21144,048,YAE,3,C,2,XX,Y,FL
203004,E,OU,201210,25676,145,YLM,4,C,2,XX,Y,FL
204018,E,OU,201210,19084,012,CCM,4,C,2,XX,Y,FL
206094,R,OU,201210,27618,140,CCM,4,C,2,XX,Y,PA
206134,U,OU,201210,28852,079,HCL,4,*C,2,XX,Y,OH
214106,A,IN,201210,33470,017,HLX,2,C,2,XX,Y,VA
214106,A,IN,201210,31656,017,MPE,4,C,2,XX,Y,VA
229292,G,IN,201210,19962,102,CMM,4,C,2,XX,Y,PA
235550,Y,WI,201210,29720,048,CCY,4,C,2,YY,Y,NJ
235550,Q,OU,201210,29720,048,CCY,4,C,2,YY,Y,NJ
236542,G,IN,201210,33368,111,HEE,3,C,2,XX,Y,PA
244048,E,OU,201210,33136,078,YAL,4,C,2,YY,N,MD
244048,E,OU,201210,33224,109,MAH,3,C,2,YY,N,MD
246302,G,IN,201210,20200,129,YYC,4,C,2,XX,Y,NY
247410,V,IN,201210,31584,063,HMD,3,C,2,XX,Y,MA
247410,V,IN,201210,21098,111,HYY,3,C,2,XX,Y,MA
251088,Y,WI,201210,29722,048,CCY,4,C,2,YY,Y,PA
251682,E,OU,201210,32308,063,YML,3,C,2,YY,Y,NJ
251682,E,OU,201210,19136,003,YLM,3,C,2,YY,Y,NJ
252316,B,WI,201210,21580,025,MMM,3,C,2,XX,Y,PA
257396,V,IN,201210,25300,053,MCC,4,C,2,YY,Y,CO
260372,E,OU,201210,30090,105,YMY,1,C,2,XX,Y,PA
260372,E,OU,201210,23704,105,MLM,3,C,2,XX,Y,PA
265666,U,OU,201210,20060,102,CLM,3,C,2,YY,Y,NJ
270588,L,WI,201210,21596,025,MXL,2,C,2,XX,Y,NJ
270732,L,WI,201210,20044,102,CMH,4,C,2,YY,Y,PA
273682,P,IN,201210,18700,121,CMY,4,C,2,YY,Y,PA
273682,P,IN,201210,20100,102,MHY,3,C,2,YY,Y,PA
277612,A,IN,201210,26892,063,YML,3,C,2,XX,Y,PA
279510,M,WI,201210,30760,029,YYM,3,C,2,XX,Y,MD
284494,R,OU,201210,28270,019,CAY,3,C,2,YY,Y,PA
287924,R,OU,201210,30762,029,YYH,1,C,2,XX,Y,PA
296142,P,IN,201210,19998,102,CMM,4,C,2,YY,Y,PA
296142,P,IN,201210,28274,019,CAY,3,C,2,YY,Y,PA
300444,E,OU,201210,20898,011,CCM,4,C,2,YY,Y,PA
302970,L,WI,201210,19182,106,CYM,3,C,2,YY,Y,PA
302970,D,OU,201210,19182,106,CYM,3,C,2,YY,Y,PA
302970,L,WI,201210,32626,102,CMH,4,C,2,YY,Y,PA
302970,D,OU,201210,32626,102,CMH,4,C,2,YY,Y,PA
310756,A,IN,201210,19146,003,YLM,3,C,2,YY,Y,PA
313352,A,IN,201210,19074,105,MHY,3,C,2,YY,Y,PA
315208,Q,OU,201210,28564,048,CMP,3,C,2,YY,Y,NY
315208,Y,WI,201210,28564,048,CMP,3,C,2,YY,Y,NY
317158,A,IN,201210,33144,120,YHM,4,C,2,YY,Y,PA
317158,A,IN,201210,21452,106,CYM,3,C,2,YY,Y,PA
320004,M,WI,201210,19556,056,YCC,4,C,2,YY,Y,TX
322894,W,WI,201210,21284,129,YMY,4,C,2,YY,Y,NJ
328142,A,IN,201210,31870,043,CYD,3,C,2,YY,Y,PA
328142,A,IN,201210,20034,102,CMH,4,C,2,YY,Y,PA
328204,Y,WI,201210,20200,129,YYC,4,C,2,YY,Y,ME
328204,Q,OU,201210,20200,129,YYC,4,C,2,YY,Y,ME
328994,L,WI,201210,20060,102,CLM,3,C,2,YY,Y,ME
328994,L,WI,201210,30760,029,YYM,3,C,2,YY,Y,ME
334352,T,IN,201210,31476,025,MXM,2,C,2,YY,Y,MD
334352,T,IN,201210,24786,121,CMY,4,C,2,YY,Y,MD
340696,F,IN,201210,19044,105,YCA,3,C,2,YY,Y,PA
342772,Y,WI,201210,32308,063,YML,3,C,2,YY,Y,CT
344626,P,IN,201210,18932,101,CHH,3,C,2,YY,Y,NH
345086,Q,OU,201210,30760,029,YYM,3,C,2,YY,Y,NH
345086,Y,WI,201210,20840,102,CYM,4,C,2,YY,Y,NH
345086,Q,OU,201210,20840,102,CYM,4,C,2,YY,Y,NH
345086,Y,WI,201210,30760,029,YYM,3,C,2,YY,Y,NH
347698,D,OU,201210,30132,102,MCL,3,C,2,YY,Y,PA
347698,L,WI,201210,19180,106,CYM,3,C,2,YY,Y,PA
347698,D,OU,201210,19180,106,CYM,3,C,2,YY,Y,PA
347698,L,WI,201210,30132,102,MCL,3,C,2,YY,Y,PA
348820,S,IN,201210,21284,129,YMY,4,C,2,YY,Y,NJ
350236,H,OU,201210,19126,003,YLY,3,C,2,YY,Y,MA
351950,P,IN,201210,30322,129,YXE,4,C,2,YY,Y,NY
352108,Z,OU,201210,18664,029,CHY,4,C,2,YY,Y,MI
352152,M,WI,201210,21452,106,CYM,3,C,2,XX,N,NY
352988,G,IN,201210,30736,029,CHC,4,C,2,YY,Y,NY
360178,L,WI,201210,20898,011,CCM,4,C,2,YY,Y,FL
362428,A,IN,201210,28552,048,CMP,3,C,2,YY,Y,FL
362428,A,IN,201210,19128,003,YLY,3,C,2,YY,Y,FL
364954,A,IN,201210,28082,121,CMY,4,C,2,YY,Y,PA
365456,A,IN,201210,32152,087,CYC,4,C,2,YY,Y,NJ
366760,Y,WI,201210,19032,011,MYC,4,C,2,YY,Y,NJ
366792,R,OU,201210,24786,121,CMY,4,C,2,YY,Y,PA
368640,L,WI,201210,30314,035,YAC,4,C,2,YY,N,VT
373322,Y,WI,201210,20716,129,CCY,4,C,2,YY,N,NJ
374274,W,WI,201210,20060,102,CLM,3,C,2,YY,Y,NY
375636,T,IN,201210,33154,120,CCL,4,C,2,YY,Y,NJ
377854,P,IN,201210,28276,019,YMC,4,C,2,YY,Y,PA
378940,E,OU,201210,19390,053,CYY,3,C,2,YY,Y,NJ
380224,M,WI,201210,20060,102,CLM,3,C,2,YY,Y,NY
380224,M,WI,201210,30686,029,CHC,4,C,2,YY,Y,NY
380890,R,OU,201210,19962,102,CMM,4,C,2,YY,Y,PA
380890,R,OU,201210,31190,029,CHC,4,C,2,YY,Y,PA
380902,H,OU,201210,29240,145,CCY,4,C,2,YY,N,PA
382966,S,IN,201210,25268,019,CAY,3,C,2,YY,Y,NJ
383350,B,WI,201210,19390,053,CYY,3,C,2,XX,Y,NJ
386736,G,IN,201210,30132,102,MCL,3,C,2,YY,Y,MD
389008,M,WI,201210,29690,048,CAL,3,C,2,YY,Y,NJ
389148,E,OU,201210,25262,019,CAY,3,C,2,YY,Y,AZ
389346,E,OU,201210,30686,029,CHC,4,C,2,YY,Y,GA
389538,G,IN,201210,20036,102,CMH,4,C,2,YY,Y,NY
390538,E,OU,201210,30758,029,YYM,3,C,2,YY,Y,OH
391108,E,OU,201210,32658,121,CCX,3,C,2,YY,Y,OH
391108,E,OU,201210,28568,048,CMP,3,C,2,YY,Y,OH
391132,A,IN,201210,28436,111,HYY,3,C,2,XX,Y,VA
391132,A,IN,201210,26982,109,HMY,3,C,2,XX,Y,VA
391174,Y,WI,201210,20024,102,CMH,4,C,2,YY,Y,KS
392830,T,IN,201210,28270,019,CAY,3,C,2,YY,Y,NY
398022,G,IN,201210,20716,129,CCY,4,C,2,YY,Y,PA
402582,K,IN,201210,29490,048,CMP,3,C,2,YY,Y,PA
403298,J,WI,201210,25182,043,CYL,4,C,2,YY,Y,PA
403298,J,WI,201210,19390,053,CYY,3,C,2,YY,Y,PA
403750,L,WI,201210,30164,019,YHC,4,C,2,YY,Y,NJ
406404,W,WI,201210,23010,102,YEH,3,C,2,YY,Y,NY
406474,H,OU,201210,20716,129,CCY,4,C,2,YY,Y,NJ
406740,G,IN,201210,33370,129,CCY,4,C,2,YY,Y,CA
406740,G,IN,201210,29744,048,CMP,3,C,2,YY,Y,CA
406742,J,WI,201210,28582,048,CAL,3,C,2,YY,Y,NJ
406892,N,WI,201210,19932,102,CYM,4,C,2,YY,Y,IL
407078,X,IN,201210,32424,048,CCY,4,C,2,YY,N,TX
408030,E,OU,201210,28568,048,CMP,3,C,2,YY,N,PA
410576,P,IN,201210,30686,029,CHC,4,C,2,YY,Y,NJ
410742,S,IN,201210,20060,102,CLM,3,C,2,YY,Y,CT
411056,J,WI,201210,21564,025,YYX,2,C,2,YY,Y,PA
412684,E,OU,201210,30734,029,CHC,4,C,2,YY,Y,NJ
413512,Q,OU,201210,20060,102,CLM,3,C,2,YY,N,MD
413512,Y,WI,201210,20060,102,CLM,3,C,2,YY,N,MD
414310,E,OU,201210,29490,048,CMP,3,C,2,YY,Y,NJ
414310,E,OU,201210,33088,131,CXL,4,C,2,YY,Y,NJ
414324,E,OU,201210,20716,129,CCY,4,C,2,YY,Y,FL
414324,E,OU,201210,29490,048,CMP,3,C,2,YY,Y,FL
414426,G,IN,201210,29754,048,CMP,3,C,2,YY,N,CT
420526,P,IN,201210,30128,102,CMM,4,C,2,YY,Y,VA
420526,P,IN,201210,28274,019,CAY,3,C,2,YY,Y,VA
423568,A,IN,201210,28580,048,CAL,3,C,2,YY,Y,PA
423568,A,IN,201210,33144,120,YHM,4,C,2,YY,Y,PA
423738,L,WI,201210,33248,057,CPX,2,C,2,YY,Y,NJ
423738,L,WI,201210,30738,029,CHC,4,C,2,YY,Y,NJ
423738,L,WI,201210,32936,071,MEX,4,C,2,YY,Y,NJ
424024,A,IN,201210,33370,129,CCY,4,C,2,YY,N,PA
424036,E,OU,201210,30684,029,CHC,4,C,2,YY,Y,PA
424110,E,OU,201210,28562,048,CMP,3,C,2,YY,Y,OH
424474,J,WI,201210,19974,102,CMM,4,C,2,YY,N,NJ
424972,N,WI,201210,29750,048,CMP,3,C,2,YY,N,PA
429144,J,WI,201210,18798,026,CAA,3,C,2,YY,Y,CT
430262,X,IN,201210,32950,053,CMY,3,C,2,YY,Y,NJ
431276,J,WI,201210,19940,102,CMY,4,C,2,YY,Y,NJ
431276,J,WI,201210,19964,048,CCY,4,C,2,YY,Y,NJ
432094,J,WI,201210,28550,048,CMP,3,C,2,YY,Y,NJ
432574,L,WI,201210,30684,029,CHC,4,C,2,YY,Y,MD
436142,G,IN,201210,28562,048,CMP,3,C,2,YY,N,CT
436994,F,IN,201210,29742,048,CMP,3,C,2,YY,Y,PA
438096,D,OU,201210,24960,048,CCY,4,C,2,YY,Y,NJ
438096,L,WI,201210,24960,048,CCY,4,C,2,YY,Y,NJ
438096,L,WI,201210,30732,029,CHC,4,C,2,YY,Y,NJ
438096,D,OU,201210,30732,029,CHC,4,C,2,YY,Y,NJ
439480,G,IN,201210,28554,048,CMP,3,C,2,YY,Y,NY
439480,G,IN,201210,19514,056,CCM,3,C,2,YY,Y,NY
449254,A,IN,201210,29244,145,CCY,4,C,2,YY,Y,PA
452248,A,IN,201210,28554,048,CMP,3,C,2,YY,Y,FL
452602,E,OU,201210,28564,048,CMP,3,C,2,YY,Y,MD
452830,D,OU,201210,20002,102,CMM,4,C,2,YY,Y,NJ
452830,L,WI,201210,20002,102,CMM,4,C,2,YY,Y,NJ
452830,D,OU,201210,30680,029,CHC,4,C,2,YY,Y,NJ
452830,L,WI,201210,30680,029,CHC,4,C,2,YY,Y,NJ
455604,V,IN,201210,28272,019,CAY,3,C,2,YY,Y,CO
459434,G,IN,201210,21886,009,CCY,4,C,2,YY,N,OH
459434,G,IN,201210,28562,048,CMP,3,C,2,YY,N,OH
461036,P,IN,201210,29748,048,CMP,3,C,2,YY,Y,NY
461262,M,WI,201210,20024,102,CMH,4,C,2,YY,Y,PA
468186,M,WI,201210,28554,048,CMP,3,C,2,YY,Y,PA
471754,G,IN,201210,21886,009,CCY,4,C,2,YY,Y,ON
471754,G,IN,201210,28554,048,CMP,3,C,2,YY,Y,ON
471754,G,IN,201210,32636,102,CDY,4,C,2,YY,Y,ON
472452,L,WI,201210,29744,048,CMP,3,C,2,YY,Y,NJ
472452,D,OU,201210,29744,048,CMP,3,C,2,YY,Y,NJ
475304,J,WI,201210,28550,048,CMP,3,C,2,YY,Y,NJ
475304,J,WI,201210,19514,056,CCM,3,C,2,YY,Y,NJ
478200,P,IN,201210,20060,102,CLM,3,C,2,YY,Y,NY
484062,X,IN,201210,33746,029,CHY,4,C,2,YY,Y,CA
484310,L,WI,201210,28268,019,CAY,3,C,2,YY,Y,NY
484310,D,OU,201210,28268,019,CAY,3,C,2,YY,Y,NY
485092,J,WI,201210,32960,053,CHM,3,C,2,YY,Y,NY
485092,J,WI,201210,28554,048,CMP,3,C,2,YY,Y,NY
487850,A,IN,201210,28274,019,CAY,3,C,2,YY,Y,NJ
490240,E,OU,201210,27404,053,CCA,1,C,2,YY,Y,OH
490326,E,OU,201210,29232,145,CCY,4,C,2,YY,N,NJ
490494,A,IN,201210,21886,009,CCY,4,C,2,YY,Y,CO
490494,A,IN,201210,28564,048,CMP,3,C,2,YY,Y,CO
493162,P,IN,201210,28274,019,CAY,3,C,2,YY,Y,
496394,Y,WI,201210,19962,102,CMM,4,C,2,YY,Y,MD
497680,G,IN,201210,28578,048,CAL,3,C,2,YY,Y,TN
497680,G,IN,201210,29746,048,CMP,3,C,2,YY,Y,TN
497680,E,OU,201210,28578,048,CAL,3,C,2,YY,Y,TN
497680,E,OU,201210,29746,048,CMP,3,C,2,YY,Y,TN
497836,E,OU,201210,30684,029,CHC,4,C,2,YY,Y,MD
497836,E,OU,201210,33228,078,CAM,4,C,2,YY,Y,MD
141267506,M,WI,201210,32310,063,YML,3,C,2,YY,Y,PA
141376178,W,WI,201210,32960,053,CHM,3,C,2,XX,Y,FL
141376178,W,WI,201210,32948,053,AXH,3,C,2,XX,Y,FL
141376394,U,OU,201210,19202,029,HCX,3,C,2,XX,Y,NJ
141382046,N,WI,201210,26126,124,YCC,4,C,2,XX,Y,OH
141395670,E,OU,201210,27372,044,MLH,4,C,2,XX,Y,PA
141400900,P,IN,201210,29690,048,CAL,3,C,2,YY,Y,NJ
141400952,H,OU,201210,19126,003,YLY,3,C,2,YY,N,TX
141405664,R,OU,201210,19080,105,MAC,3,C,2,XX,Y,NJ
141405664,R,OU,201210,19188,106,YCM,3,C,2,XX,Y,NJ
141442466,D,OU,201210,18836,026,MYY,3,C,2,XX,Y,NY
141442466,L,WI,201210,18836,026,MYY,3,C,2,XX,Y,NY
141460630,U,OU,201210,19156,003,HYE,3,C,2,XX,Y,NJ
141460652,E,OU,201210,20716,129,CCY,4,*C,2,YY,Y,PA
141460652,E,OU,201210,26126,124,YCC,4,C,2,YY,Y,PA
141460944,W,WI,201210,21564,025,YYX,2,C,2,XX,Y,RI
141461438,W,WI,201210,28882,087,MAL,4,C,2,YY,Y,NY
141461438,W,WI,201210,19132,003,YLM,3,C,2,YY,Y,NY
141461438,W,WI,201210,21132,048,YAE,3,C,2,YY,Y,NY
141462970,W,WI,201210,21564,025,YYX,2,C,2,XX,Y,PA
141462970,W,WI,201210,21584,025,MEM,3,C,2,XX,Y,PA
141462970,W,WI,201210,21586,025,MEA,3,C,2,XX,Y,PA
141466482,B,WI,201210,28436,111,HYY,3,C,2,XX,Y,MI
141466662,J,WI,201210,26888,063,YML,3,C,2,XX,Y,NJ
141467802,G,IN,201210,24518,059,YCY,3,C,2,YY,Y,NY
141467818,G,IN,201210,32586,036,CHC,4,C,2,YY,Y,CT
141467818,G,IN,201210,32586,036,CHC,4,C,2,YY,Y,CT
141468726,U,OU,201210,19334,019,HHX,3,C,2,XX,Y,VA
141470342,V,IN,201210,31584,063,HMD,3,C,2,XX,Y,CA
141471156,B,WI,201210,19156,003,HYE,3,C,2,XX,Y,IA
141471156,B,WI,201210,19148,003,HCX,3,C,2,XX,Y,IA
141471432,M,WI,201210,30680,029,CHC,4,C,2,XX,Y,NY
141474080,E,OU,201210,30014,046,YMH,3,C,2,YY,Y,GA
141474188,T,IN,201210,26126,124,YCC,4,C,2,YY,Y,NY
141474188,T,IN,201210,33298,078,YCX,4,C,2,YY,Y,NY
141475946,P,IN,201210,30768,029,YYH,1,C,2,YY,Y,PA
141475946,P,IN,201210,30758,029,YYM,3,C,2,YY,Y,PA
141518000,Y,WI,201210,32628,102,CMH,4,C,2,YY,N,WA
141518322,G,IN,201210,20086,102,MCL,3,C,2,YY,Y,PA
141520586,E,OU,201210,28560,048,CMP,3,C,2,YY,Y,NJ
141520922,E,OU,201210,25182,043,CYL,4,C,2,YY,Y,MD
141526318,E,OU,201210,21886,009,CCY,4,C,2,YY,Y,PA
141526420,E,OU,201210,28552,048,CMP,3,C,2,YY,N,GA
141526480,E,OU,201210,27404,053,CCA,1,C,2,YY,Y,PA
141526638,H,OU,201210,19468,056,CCM,3,C,2,XX,Y,PA
141526638,H,OU,201210,24962,048,CCY,4,C,2,XX,Y,PA
141529324,E,OU,201210,30686,029,CHC,4,C,2,YY,Y,MD
141529324,E,OU,201210,25268,019,CAY,3,C,2,YY,Y,MD
141529528,E,OU,201210,21854,020,YYY,3,C,2,YY,Y,OH
141532060,A,IN,201210,18960,101,MCL,3,C,2,YY,Y,MI
69390,A,IN,201210,32296,134,HCP,3,C+,2.3,XX,Y,PA
112588,J,WI,201210,33044,025,HAL,3,C+,2.3,XX,Y,NY
112588,J,WI,201210,33046,025,HEH,3,C+,2.3,XX,Y,NY
124898,E,OU,201210,18860,026,MHA,3,C+,2.3,YY,Y,PA
129626,Y,WI,201210,30006,105,HXE,3,C+,2.3,XX,Y,MA
151114,L,WI,201210,21144,048,YAE,3,C+,2.3,XX,Y,NJ
151114,L,WI,201210,24518,059,YCY,3,C+,2.3,XX,Y,NJ
183088,W,WI,201210,32588,019,HMA,3,C+,2.3,XX,Y,NJ
185514,M,WI,201210,33134,149,YAL,4,C+,2.3,XX,Y,PA
203004,E,OU,201210,32766,134,HLA,3,C+,2.3,XX,Y,FL
204018,E,OU,201210,33586,078,CCD,4,C+,2.3,XX,Y,FL
206740,E,OU,201210,30760,029,YYM,3,C+,2.3,YY,Y,CT
215710,J,WI,201210,33202,020,HMA,3,C+,2.3,XX,Y,NJ
217744,H,OU,201210,18990,085,YHY,3,C+,2.3,YY,Y,PA
232780,L,WI,201210,29374,063,HMA,3,C+,2.3,XX,Y,MD
232780,L,WI,201210,29332,079,YLM,4,C+,2.3,XX,Y,MD
236542,G,IN,201210,33222,109,MAH,3,C+,2.3,XX,Y,PA
244870,G,IN,201210,26892,063,YML,3,C+,2.3,XX,Y,NJ
251398,G,IN,201210,24956,003,YLM,3,C+,2.3,XX,Y,MD
252404,Y,WI,201210,21592,025,MXA,3,C+,2.3,XX,Y,MA
261004,G,IN,201210,24956,003,YLM,3,C+,2.3,YY,Y,MO
261732,V,IN,201210,21142,048,YAE,3,C+,2.3,YY,Y,NJ
263440,E,OU,201210,21452,106,CYM,3,C+,2.3,YY,Y,PA
265654,U,OU,201210,20898,011,CCM,4,C+,2.3,YY,Y,NY
270588,L,WI,201210,21592,025,MXA,3,C+,2.3,XX,Y,NJ
273852,Z,OU,201210,18960,101,MCL,3,C+,2.3,XX,Y,PA
275796,Y,WI,201210,21142,048,YAE,3,C+,2.3,YY,Y,NJ
277612,A,IN,201210,32766,134,HLA,3,C+,2.3,XX,Y,PA
277612,A,IN,201210,32296,134,HCP,3,C+,2.3,XX,Y,PA
282738,U,OU,201210,19144,003,YLM,3,C+,2.3,YY,Y,VA
283200,D,OU,201210,19042,105,YCA,3,C+,2.3,YY,Y,PA
283200,L,WI,201210,19042,105,YCA,3,C+,2.3,YY,Y,PA
285536,J,WI,201210,33202,020,HMA,3,C+,2.3,XX,Y,ON
287924,R,OU,201210,22572,019,YMC,4,C+,2.3,XX,Y,PA
296652,L,WI,201210,31656,017,MPE,4,C+,2.3,YY,Y,PA
296652,D,OU,201210,31656,017,MPE,4,C+,2.3,YY,Y,PA
299434,A,IN,201210,26902,003,YLM,3,C+,2.3,YY,Y,MD
302970,L,WI,201210,18960,101,MCL,3,C+,2.3,YY,Y,PA
302970,D,OU,201210,18960,101,MCL,3,C+,2.3,YY,Y,PA
304794,U,OU,201210,20898,011,CCM,4,C+,2.3,YY,Y,NY
305658,U,OU,201210,28560,048,CMP,3,C+,2.3,YY,Y,NJ
308686,W,WI,201210,32594,090,CMY,4,C+,2.3,YY,Y,NJ
317178,W,WI,201210,32434,048,CCY,4,C+,2.3,YY,N,VA
322894,W,WI,201210,21640,019,YMC,4,C+,2.3,YY,Y,NJ
328142,A,IN,201210,21180,043,MEY,3,C+,2.3,YY,Y,PA
328994,L,WI,201210,30768,029,YYH,1,C+,2.3,YY,Y,ME
328994,L,WI,201210,21618,019,YMC,4,C+,2.3,YY,Y,ME
340696,F,IN,201210,21452,106,CYM,3,C+,2.3,YY,Y,PA
341406,G,IN,201210,20716,129,CCY,4,C+,2.3,YY,Y,MA
341406,G,IN,201210,28586,048,CAL,3,C+,2.3,YY,Y,MA
343304,L,WI,201210,32998,145,YCL,4,C+,2.3,YY,Y,NJ
345086,Y,WI,201210,33472,019,YMY,3,C+,2.3,YY,Y,NH
345086,Q,OU,201210,33472,019,YMY,3,C+,2.3,YY,Y,NH
347698,D,OU,201210,18702,121,CMY,4,C+,2.3,YY,Y,PA
347698,L,WI,201210,18702,121,CMY,4,C+,2.3,YY,Y,PA
348208,D,OU,201210,19132,003,YLM,3,C+,2.3,YY,Y,MD
348208,L,WI,201210,19132,003,YLM,3,C+,2.3,YY,Y,MD
348208,L,WI,201210,30312,009,YAC,4,C+,2.3,YY,Y,MD
348208,D,OU,201210,30312,009,YAC,4,C+,2.3,YY,Y,MD
348820,S,IN,201210,33228,078,CAM,4,C+,2.3,YY,Y,NJ
351416,G,IN,201210,19126,003,YLY,3,C+,2.3,YY,Y,MD
351542,M,WI,201210,19556,056,YCC,4,C+,2.3,YY,Y,OH
351552,S,IN,201210,21146,048,YAE,3,C+,2.3,YY,Y,NY
351552,S,IN,201210,21854,020,YYY,3,C+,2.3,YY,Y,NY
352152,M,WI,201210,18698,121,CMY,4,C+,2.3,XX,N,NY
352152,M,WI,201210,20092,102,MCL,3,C+,2.3,XX,N,NY
352280,M,WI,201210,29232,145,CCY,4,C+,2.3,YY,N,PA
352280,M,WI,201210,19460,056,CCM,3,C+,2.3,YY,N,PA
352280,M,WI,201210,28376,022,CCL,1,C+,2.3,YY,N,PA
352984,N,WI,201210,19970,048,CCY,4,C+,2.3,YY,Y,NJ
352988,G,IN,201210,32426,048,CCY,4,C+,2.3,YY,Y,NY
352988,G,IN,201210,28744,056,CCM,3,C+,2.3,YY,Y,NY
356452,T,IN,201210,26870,063,YML,3,C+,2.3,YY,Y,NY
356452,T,IN,201210,19862,097,MCY,3,C+,2.3,YY,Y,NY
366760,Y,WI,201210,32950,053,CMY,3,C+,2.3,YY,Y,NJ
366792,R,OU,201210,21566,025,YXC,4,C+,2.3,YY,Y,PA
366792,R,OU,201210,20044,102,CMH,4,C+,2.3,YY,Y,PA
367016,E,OU,201210,19126,003,YLY,3,C+,2.3,YY,Y,FL
368242,P,IN,201210,28880,087,MHL,4,C+,2.3,YY,Y,FL
372548,P,IN,201210,29754,048,CMP,3,C+,2.3,YY,Y,NJ
372548,P,IN,201210,30944,022,CCL,1,C+,2.3,YY,Y,NJ
374164,Q,OU,201210,20716,129,CCY,4,C+,2.3,YY,N,AK
374164,Y,WI,201210,20716,129,CCY,4,C+,2.3,YY,N,AK
377854,P,IN,201210,20060,102,CLM,3,C+,2.3,YY,Y,PA
380224,M,WI,201210,22552,019,CAM,1,C+,2.3,YY,Y,NY
380902,H,OU,201210,33370,129,CCY,4,*C+,2.3,YY,N,PA
380904,R,OU,201210,33086,131,CCY,4,C+,2.3,YY,Y,NJ
381628,J,WI,201210,32110,145,CCY,4,C+,2.3,YY,Y,PA
381628,J,WI,201210,26872,063,YML,3,C+,2.3,YY,Y,PA
381628,J,WI,201210,32656,015,CCX,3,C+,2.3,YY,Y,PA
383350,B,WI,201210,33298,078,YCX,4,C+,2.3,XX,Y,NJ
